278,3.23,33.96,3,257.37,183.84

279,-22.51,25.49,3,252.94,180.67

280,-64.87,11.93,3,248.21,177.30

281,-85.72,-2.71,3,243.17,173.70

282,-46.76,-9.32,3,238.05,170.04

283,-19.68,-10.87,3,232.98,166.42

284,23.28,-5.75,3,228.16,162.97

285,34.87,0.34,3,223.61,159.72

286,24.70,3.99,3,219.25,156.61

287,25.21,7.18,3,215.07,153.62

288,56.48,14.57,3,211.17,150.84

289,85.09,25.15,3,207.65,148.32

290,144.24,43.01,3,204.70,146.22

291,152.14,59.38,3,202.27,144.48

292,85.01,63.23,3,200.00,142.86

293,76.34,65.19,3,197.82,141.30

294,100.78,70.53,3,195.84,139.89

295,110.99,76.60,3,194.07,138.62

296,54.66,73.31,3,192.24,137.31

297,19.23,65.20,3,190.22,135.87

298,93.65,69.46,3,188.36,134.54

299,64.69,68.75,3,186.52,133.23

300,-9.02,57.08,3,184.39,131.71

308,-62.06,39.21,3,181.80,129.86

309,-68.13,23.11,3,178.81,127.72

310,-62.60,10.25,3,175.52,125.37

311,-36.54,3.24,3,172.10,122.93

312,-41.36,-3.45,3,168.56,120.40

313,-47.44,-10.05,3,164.91,117.79

314,-61.11,-17.71,3,161.11,115.08

315,-46.39,-22.01,3,157.28,112.34

316,-28.64,-23.01,3,153.49,109.63

317,-29.18,-23.93,3,149.75,106.96

318,-73.00,-31.29,3,145.88,104.20

319,-88.32,-39.85,3,141.84,101.32

320,-57.62,-42.51,3,137.81,98.44

321,-52.71,-44.04,3,133.83,95.59

322,-25.08,-41.20,3,130.00,92.85

323,9.17,-33.64,3,126.45,90.32

324,43.53,-22.07,3,123.31,88.08

325,50.65,-11.16,3,120.53,86.09

326,31.88,-4.70,3,117.99,84.28

