613,-498.84,2084.55,7,2487.27,1776.62

614,-55.02,1763.61,7,2486.91,1776.36

615,34.03,1504.18,7,2479.29,1770.92

616,-53.62,1270.51,7,2465.28,1760.91

617,-199.61,1049.99,7,2445.37,1746.69

618,-281.65,850.24,7,2420.27,1728.76

619,-178.21,695.98,7,2391.35,1708.11

620,-31.72,586.82,7,2359.96,1685.68

621,120.31,516.84,7,2327.23,1662.31

622,305.48,485.14,7,2294.27,1638.76

623,305.96,458.26,7,2261.21,1615.15

624,231.88,424.31,7,2227.87,1591.34

625,446.26,427.60,7,2195.29,1568.06

626,270.26,404.00,7,2162.69,1544.78

627,-156.39,319.94,7,2128.40,1520.28

628,-386.06,214.04,7,2091.82,1494.16

629,-112.15,165.11,7,2054.61,1467.58

630,75.97,151.74,7,2017.77,1441.26

631,-73.07,118.02,7,1980.71,1414.80

632,-246.59,63.33,7,1942.87,1387.77

633,-302.10,8.51,7,1904.25,1360.18

634,-274.47,-33.93,7,1867.12,1333.66

635,-314.96,-76.09,7,1831.91,1308.51

636,-306.29,-110.62,7,1798.37,1284.55

637,-338.10,-144.74,7,1766.45,1261.75

638,-353.30,-176.02,7,1736.05,1240.04

639,-349.78,-202.09,7,1706.99,1219.28

640,-178.61,-198.57,7,1678.41,1198.86

641,-209.64,-200.23,7,1650.45,1178.89

642,-340.40,-221.25,7,1623.63,1159.74

643,-451.37,-255.77,7,1598.32,1141.66

644,-437.22,-282.99,7,1574.28,1124.49

645,-419.53,-303.47,7,1551.29,1108.07

646,-499.78,-332.91,7,1529.59,1092.56

647,-603.99,-373.58,7,1509.46,1078.18

648,-547.68,-399.69,7,1490.46,1064.61

649,-491.54,-413.47,7,1472.23,1051.59

650,-431.16,-416.12,7,1454.43,1038.88

658,824.77,-229.99,7,1431.78,1022.70

659,913.01,-58.54,7,1404.79,1003.42

660,910.68,86.85,7,1379.12,985.09

661,846.50,200.79,7,1357.16,969.40

662,988.59,318.96,7,1338.95,956.39

663,935.22,411.40,7,1323.69,945.49

664,874.68,480.89,7,1310.68,936.20

665,968.38,554.02,7,1299.98,928.56

666,1047.22,628.00,7,1291.57,922.55

667,952.87,676.73,7,1284.68,917.63

668,773.40,691.23,7,1278.34,913.10

669,783.60,705.08,7,1272.52,908.94

670,927.40,738.43,7,1267.74,905.53

671,1782.67,895.07,7,1267.45,905.32

672,2886.31,1193.75,7,1275.53,911.09

673,4182.79,1642.11,8,1296.00,925.71

674,5319.97,2193.79,8,1331.50,951.07

675,6150.89,2787.35,8,1382.92,987.80

676,7708.44,3525.52,8,1453.97,1038.55

